0.4003481102585962,0.7540160084389989,0.7180008802526642,0.5575722640872794,0.35934573141971565,0.3175148597781881,0.3120258745448058,0.1735027183098147,0.386806828715218,0.13318895254063617,0.12931486727520725,0.1258332481895332,0.13841076203208552,0.15929139484885999,0.34552737409543904,0.09918186388774625,0.10630132032641598,0.09682253689511468,0.37069623271340013,0.3550270871817468,0.13257929434400023,0.27573652931294906,0.22175385730952568,0.3005064652123476
0.08151737384319901,0.11358673516311696,0.2457427868966543,0.17392706581584477,0.11808367490580884,0.12474705822776438,0.4440015468671802,0.25389038027411737,0.44772955072282355,0.5080321285140562,0.5869369830597175,0.8401003350208051,0.8995508549348918,0.9923700456869906,0.7399855146626084,0.08870973404105936,0.08509160914242664,0.12379630688413705,0.19948549563059098,0.1496252946097267,0.07445539734696363,0.07419483549749781,0.06990534986915073,0.08528312383734071
0.1518920412675019,0.30686283570227163,0.3089939438101576,0.3569793725896879,0.49941464266992835,0.7478235648176419,0.9715455846672143,0.45164289634720783,0.9648076789202343,0.1284009018076412,0.12639842512123672,0.14129980971344616,0.14622857280431428,0.16250259588811333,0.42077957809914707,0.050038150408913115,0.057298172480613085,0.06070765271054826,0.09290936204262748,0.08675819990331508,0.12812568787145057,0.13813376285829332,0.13533713558224525,0.14098613251155623
0.1687485311398355,0.45543782604851313,0.433541020731194,0.4227139424319158,0.4180499442741711,0.6684564131810656,0.8715711720989788,0.5037914908625397,0.8009001390856914,0.5075961353277267,0.38499795829824157,0.30816060020228664,0.4921811015561014,0.893827852357542,0.9595571221655279,0.07259231477981479,0.07046039988551334,0.07137589487675768,0.0790004059853845,0.11013601111915719,0.09419386919386918,0.1396532601716187,0.1309043232742779,0.17526178776178775
0.2143100189035917,0.8642620074913464,0.7808646537665588,0.7942654210657578,0.9294234648139834,0.6957346886258367,0.4183831101956744,0.38633581650450755,0.426694118512138,0.5226014664876588,0.29062358870140004,0.24864194797437855,0.2363165452075099,0.19420255706265627,0.2369006874147983,0.2370615118577075,0.06601962958438655,0.04796816971152042,0.05222172980033593,0.09207423621810532,0.0944228778467909,0.11222415250258247,0.15553355418125164,0.1755481837003576
0.13095448369565216,0.4407442748091603,0.3317750603202456,0.236389743666348,0.21107240657216497,0.40375506626351,0.8895730078527293,0.6564690067665541,0.9867608419908197,0.9416549138954875,0.5241715356468366,0.2598535202510659,0.17093542850378793,0.1906938471960415,0.9941419279519683,0.09313367296765733,0.05736877296304302,0.05947341458153579,0.09720862392703863,0.10699816335350047,0.10820481601731602,0.11880399568034566,0.10890284372976475,0.11387310606060605
0.18294439514936414,0.22683699433972057,0.25788117396552834,0.31775650030566727,0.2943132407602214,0.3417614601167281,0.6028464939013709,0.6462946705990275,0.852592643725768,0.8565886211966958,0.9856734950826394,0.339420656941128,0.2445605609668109,0.13057650015708444,0.17764677585510533,0.16070164954093527,0.08686297082048727,0.04867188462960685,0.047945315465241944,0.04256771853080041,0.051409871307830424,0.16792142342898275,0.14188658411778265,0.17913022351797864
0.16912537917087972,0.227158834419619,0.5389815868092929,0.6280255532334327,0.8120394789418994,0.7682776973193375,0.8694205605984402,0.3715975211782646,0.35847515877519753,0.3658574085326558,0.3558809319893712,0.27745585140956014,0.2486951638477801,0.19947084438404608,0.23901119264694975,0.16756112104949314,0.07888145582970194,0.061998782698263005,0.07437535349502604,0.06357828653360402,0.07300244974663582,0.09425050647111025,0.15741554102102046,0.15852797073727304
0.22350350105845956,0.33183030481255027,0.6032566771246405,0.9097346051661036,0.8258851693115554,0.561486446111172,0.3339755532155353,0.2554165919956266,0.3340527167809989,0.3999964415027534,0.3251512804461844,0.14052129295983037,0.08784651288162532,0.06782256157183353,0.14014919642641477,0.19092611508341847,0.11718143545983557,0.06152711397207328,0.057034929514073074,0.13073168047287476,0.15755711205149403,0.9420867004796898,0.394187278852007,0.2978857596835125
0.3211735104669888,0.37421745627852493,0.4850742934204219,0.5969610863253313,0.594893088965254,0.4475538971807629,0.5713516039211198,0.5060303778887636,0.6879591599330666,0.6095627694202517,0.8649516490050015,0.21265592925943477,0.8289996317340065,0.2889722309491396,0.2212483219265518,0.12753739316239318,0.11027063371995294,0.08029351612181637,0.07873549515180413,0.06875020007042483,0.07911455828122496,0.8735601151907852,0.576670184105971,0.2913600288600289
